-5.0,-5.0,1.0
-4.999430536480523,-4.993860113884285,0.9997502058202645
-4.998858799641552,-4.974887583802176,1.0005089688457003
-4.998356222359216,-4.943740607458375,1.0023182635916281
-4.997854168398957,-4.901180526843271,1.005032826678074
-4.997285811666176,-4.847941505063833,1.0085130689298412
-4.996589968913279,-4.784727737461392,1.012629965448078
-4.995708945926819,-4.712216313986834,1.0172616447763427
-4.994589701197869,-4.631057094608339,1.022294401178449
-4.993183318884549,-4.541874147757418,1.027621402286378
-4.991445426000577,-4.445266245673014,1.033142768510959
-4.989335918706333,-4.341807863472686,1.0387648747764457
-4.986819020638017,-4.23204970221232,1.0444003098373789
-4.983862971241915,-4.116519381855338,1.0499675396619423
-4.980439837662031,-3.995721881089629,1.055390906170343
-4.97652515513566,-3.870140055632355,1.0606004864412726
-4.972097655034281,-3.7402350691667543,1.0655320745636552
-4.951700631635677,-3.6503757315069536,1.0453756223148665
-4.932776042784942,-3.552558155463902,1.0258555474333073
-4.915295576162526,-3.447311791336638,1.007000003471032
-4.899144798637786,-3.335213292268893,0.9887265021469397
-4.884214105474791,-3.216814830645611,0.970958017613631
-4.8703990708217,-3.0926445420680433,0.9536231949502069
-4.857600352385889,-2.9632074370259667,0.9366558400835127
-4.845723769735753,-2.8289862389729326,0.919994544069737
-4.834680354488704,-2.6904422427642727,0.9035822677527917
-4.8243863785023375,-2.548016119094718,0.8873659823450316
-4.814763313246491,-2.4021286445150865,0.8712963788212377
-4.8057377038101725,-2.253181336974011,0.8553276667260866
-4.79724097367482,-2.1015569825333626,0.8394174845810063
-4.789209130097099,-1.9476201076340303,0.8235268444381653
-4.781582455977237,-1.7917173843145977,0.8076201493592617
-4.774305186590142,-1.6341780382505124,0.7916651944413517
-4.767325229904801,-1.4753142794158067,0.7756331418020463
-4.760593946193342,-1.3154217927506675,0.7594984260793952
-4.754065911439236,-1.1547803713880802,0.7432384651820576
-4.747699370616067,-0.9936541221321421,0.7268340896913021
-4.741455089731041,-0.8322930253248019,0.710267813134491
-4.735297634809631,-0.6709325897398355,0.6935251623034797
-4.729194686432108,-0.5097950270399376,0.6765935409002745
-4.7231171141525685,-0.349089724419887,0.65946217791475
-4.717038838101191,-0.1890137530561766,0.6421219630448525
-4.710936649898188,-0.029752269448805477,0.6245653967363239
-4.704789997842402,0.1285211700478312,0.6067866303705097
-4.6985807299862925,0.2856443275579851,0.5887815263915325
-4.692292818904994,0.44146599167084283,0.5705476899233412
-4.685912117462857,0.5958456532619641,0.5520844574436861
-4.679426183370554,0.7486531334424779,0.5333928327536888
-4.672824183506879,0.8997681525091811,0.5144753590938048
-4.666096868642203,1.049079843215818,0.49533592913165964
-4.65923659567024,1.1964862292545058,0.47597955321305535
-4.652237365003119,1.3418937018596468,0.4564121189927487
-4.645094837175349,1.48521653080745,0.4366401788652524
-4.637806296864696,1.6263764408040902,0.4166707960443362
-4.630370543995982,1.7653022717994493,0.3965114674238943
-4.622787707796745,1.9019297248909457,0.3761701243083326
-4.615058996934319,2.0362011779163054,0.3556551944603438
-4.6071864132774625,2.1680655404928957,0.33497569459905857
-4.599172465153826,2.2974781103765562,0.31414131472255286
-4.5910199163866965,2.424400393411908,0.29316245625177717
-4.582731599915786,2.548799858067135,0.272050195053616
-4.574310311378167,2.6706496108828226,0.2508161562554542
-4.565758782170459,2.789927998132529,0.2294723075735425
-4.557079717676636,2.906618158107768,0.20803069841622604
-4.548275878968237,3.020707564560355,0.1865031904983254
-4.539350188568188,3.1321876126789667,0.16490124008110557
-4.530305853064624,3.2410533028395,0.14323580013658332
